YY,MM,DD,AverageTemp
2018,12,11,7.133125
2018,12,12,7.03125
2018,12,13,6.319791666666666
2018,12,14,6.0775
2018,12,15,6.628541666666667
2018,12,16,6.418958333333333
2018,12,17,6.551875
2018,12,18,6.524791666666666
2018,12,19,6.140833333333333
2018,12,20,6.446875
2018,12,21,6.610625
2018,12,22,6.8812500000000005
2018,12,23,6.6125
2018,12,24,6.570416666666667
2018,12,25,6.645416666666667
2018,12,26,6.5772916666666665
2018,12,27,6.468541666666667
2018,12,28,6.488958333333333
2018,12,29,6.316041666666666
2018,12,30,6.234375
2018,12,31,6.123333333333333
2019,1,1,6.183125
2019,1,2,6.001875
2019,1,3,6.0975
2019,1,4,6.104791666666666
2019,1,5,6.1066666666666665
2019,1,6,6.121666666666666
2019,1,7,5.79375
2019,1,8,5.744791666666667
2019,1,9,5.7647916666666665
2019,1,10,5.609375
2019,1,11,5.0493749999999995
2019,1,12,4.403125
2019,1,13,4.2225
2019,1,14,4.5441666666666665
2019,1,15,4.668333333333333
2019,1,16,4.618125
2019,1,17,4.414791666666667
2019,1,18,4.347916666666666
2019,1,19,4.294583333333334
2019,1,20,4.409791666666667
2019,1,21,3.9145833333333333
2019,1,22,2.859375
2019,1,23,3.7104166666666667
2019,1,24,4.232083333333334
2019,1,25,4.289791666666667
2019,1,26,4.146458333333333
2019,1,27,4.056666666666667
2019,1,28,4.269166666666667
2019,1,29,4.214375
2019,1,30,4.199375
2019,1,31,3.88875
2019,2,1,3.55875
2019,2,2,3.6377083333333333
2019,2,3,3.2129166666666666
2019,2,4,2.7495833333333333
2019,2,5,2.8381250000000002
2019,2,6,3.0183333333333335
2019,2,7,3.046666666666667
2019,2,8,3.1777083333333334
2019,2,9,3.25875
2019,2,10,3.1972916666666666
2019,2,11,3.172083333333333
2019,2,12,3.0908333333333333
2019,2,13,3.3533333333333335
2019,2,14,3.4520833333333334
2019,2,15,3.24125
2019,2,16,3.3789583333333333
2019,2,17,3.3766666666666665
2019,2,18,3.368333333333333
2019,2,19,3.1416666666666666
2019,2,20,2.9991666666666665
2019,2,21,3.049375
2019,2,22,3.065
2019,2,23,3.1066666666666665
2019,2,24,3.1366666666666667
2019,2,25,3.3375
2019,2,26,3.247916666666667
2019,2,27,2.81875
2019,2,28,2.7266666666666666
2019,3,1,2.520625
2019,3,2,2.5514583333333336
2019,3,3,2.66
2019,3,4,2.6133333333333333
2019,3,5,2.5477083333333335
2019,3,6,2.4320833333333334
2019,3,7,2.4435416666666665
2019,3,8,2.3129166666666667
2019,3,9,2.63125
2019,3,10,2.5375
2019,3,11,2.5324999999999998
2019,3,12,2.6222916666666665
2019,3,13,2.653958333333333
2019,3,14,2.7570833333333336
2019,3,15,2.840625
2019,3,16,2.8785416666666666
2019,3,17,2.9429166666666666
2019,3,18,2.955625
2019,3,19,3.0933333333333333
2019,3,20,3.343125
2019,3,21,3.406041666666667
2019,3,22,3.3554166666666667
2019,3,23,3.30875
2019,3,24,3.285625
2019,3,25,3.473333333333333
2019,3,26,3.565625
2019,3,27,3.635625
2019,3,28,3.6875
2019,3,29,3.6935416666666665
2019,3,30,3.986458333333333
2019,3,31,3.924375
2019,4,1,3.8829166666666666
2019,4,2,4.073333333333333
2019,4,3,3.986875
2019,4,4,3.9777083333333336
2019,4,5,4.076458333333334
2019,4,6,4.1883333333333335
2019,4,7,4.516875
2019,4,8,4.431666666666667
2019,4,9,4.3975
2019,4,10,4.4852083333333335
2019,4,11,4.680208333333333
2019,4,12,4.77
2019,4,13,4.584375
2019,4,14,4.545833333333333
2019,4,15,4.619375
2019,4,16,4.616875
2019,4,17,5.102916666666666
2019,4,18,5.260833333333333
2019,4,19,5.263125
2019,4,20,5.49625
2019,4,21,5.57625
2019,4,22,5.417291666666666
2019,4,23,5.777916666666667
2019,4,24,5.585416666666667
2019,4,25,5.6622916666666665
2019,4,26,6
2019,4,27,5.555625
2019,4,28,5.799375
2019,4,29,5.907708333333334
2019,4,30,6.371666666666666
2019,5,1,6.7283333333333335
2019,5,2,7.025
2019,5,3,7.005208333333334
2019,5,4,6.808125
2019,5,5,7.4660416666666665
2019,5,6,7.756458333333334
2019,5,7,7.748958333333333
2019,5,8,7.655625
2019,5,9,8.025833333333333
2019,5,10,7.016666666666667
2019,5,11,5.787916666666667
2019,5,12,6.557916666666666
2019,5,13,7.434583333333333
2019,5,14,8.68375
2019,5,15,8.71875
2019,5,16,8.834375
2019,5,17,9.048541666666667
2019,5,18,9.2475
2019,5,19,8.335208333333334
2019,5,20,7.442708333333333
2019,5,21,6.589375
2019,5,22,8.215
2019,5,23,7.427708333333333
2019,5,24,6.731041666666667
2019,5,25,7.725625
2019,5,26,7.66375
2019,5,27,7.860833333333333
2019,5,28,9.17625
2019,5,29,10.216458333333334
2019,5,30,10.478958333333333
2019,5,31,9.403333333333334
2019,6,1,9.36875
2019,6,2,10.088541666666666
2019,6,3,9.274791666666667
2019,6,4,8.751458333333334
2019,6,5,8.9225
2019,6,6,8.555625
2019,6,7,9.637708333333332
2019,6,8,9.761458333333334
2019,6,9,9.155833333333334
2019,6,10,8.164166666666667
2019,6,11,8.0425
2019,6,12,8.519791666666666
2019,6,13,9.866041666666666
2019,6,14,9.398958333333333
2019,6,15,9.07
2019,6,16,8.280833333333334
2019,6,17,8.109166666666667
2019,6,18,8.322916666666666
2019,6,19,8.428958333333334
2019,6,20,8.15125
2019,6,21,8.551666666666666
2019,6,22,8.808541666666667
2019,6,23,10.307708333333332
2019,6,24,10.961875000000001
2019,6,25,11.170833333333333
2019,6,26,9.193125
2019,6,27,10.030625
2019,6,28,10.803333333333333
2019,6,29,10.443958333333333
2019,6,30,10.341458333333334
2019,7,1,11.7225
2019,7,2,11.478541666666667
2019,7,3,11.27375
2019,7,4,10.710625
2019,7,5,10.595
2019,7,6,8.917708333333334
2019,7,7,11.248958333333334
2019,7,8,11.483541666666667
2019,7,9,10.91125
2019,7,10,10.6875
2019,7,11,10.4975
2019,7,12,9.75875
2019,7,13,9.79375
2019,7,14,10.369166666666667
2019,7,15,10.254791666666666
2019,7,16,12.159791666666667
2019,7,17,10.676874999999999
2019,7,18,12.421666666666667
2019,7,19,12.560208333333334
2019,7,20,10.560208333333334
2019,7,21,9.70125
2019,7,22,10.60375
2019,7,23,17.094583333333333
2019,7,24,16.90020833333333
2019,7,25,17.216666666666665
2019,7,26,15.259583333333333
2019,7,27,12.410625
2019,7,28,9.428125
2019,7,29,8.785416666666666
2019,7,30,9.071666666666667
2019,7,31,9.6466666666666665
2019,8,1,9.941666666666666
2019,8,2,10.784791666666667
2019,8,3,11.033333333333333
2019,8,4,10.450833333333334
2019,8,5,11.184583333333332
2019,8,6,11.335208333333334
2019,8,7,10.650208333333333
2019,8,8,10.415625
2019,8,9,9.967916666666667
2019,8,10,10.090416666666666
2019,8,11,10.529375
2019,8,12,11.298333333333334
2019,8,13,11.23
2019,8,14,11.071458333333334
2019,8,15,11.5225
2019,8,16,12.225208333333333
2019,8,17,12.556666666666667
2019,8,18,12.076666666666666
2019,8,19,11.991249999999999
2019,8,20,11.198958333333334
2019,8,21,11.993958333333333
2019,8,22,11.090833333333334
2019,8,23,11.307708333333334
2019,8,24,12.826041666666667
2019,8,25,16.271041666666665
2019,8,26,17.058958333333333
2019,8,27,17.054583333333333
2019,8,28,16.448333333333334
2019,8,29,16.757291666666667
2019,8,30,15.540625
2019,8,31,14.27875
2019,9,1,15.252916666666666
2019,9,2,14.401041666666666
2019,9,3,12.358541666666667
2019,9,4,12.023541666666667
2019,9,5,11.006041666666667
2019,9,6,13.71125
2019,9,7,16.891875
2019,9,8,17.163541666666667
2019,9,9,17.234375
2019,9,10,17.253125
2019,9,11,16.2775
2019,9,12,16.958125
2019,9,13,16.9375
2019,9,14,16.571458333333332
2019,9,15,14.703958333333333
2019,9,16,13.975208333333333
2019,9,17,15.294791666666667
2019,9,18,16.301041666666666
2019,9,19,16.733125
2019,9,20,16.483958333333334
2019,9,21,16.633125
2019,9,22,16.368333333333332
2019,9,23,14.245208333333334
2019,9,24,12.479791666666667
2019,9,25,12.900625
2019,9,26,13.863125
2019,9,27,12.85875
2019,9,28,12.713333333333333
NA,NA,NA,NA
