"Plot Title: 20443274"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20443274, SEN S/N: 20443274)","Button Down (LGR S/N: 20443274)","Button Up (LGR S/N: 20443274)","Low Power Warning (LGR S/N: 20443274)","Safe Shutdown - Low Battery (LGR S/N: 20443274)","End Of File (LGR S/N: 20443274)"
532,09/08/18 05:09:32 AM,15.36,,,,,
533,09/08/18 05:39:32 AM,16.04,,,,,
534,09/08/18 06:09:32 AM,15.53,,,,,
535,09/08/18 06:39:32 AM,15.83,,,,,
536,09/08/18 07:09:32 AM,14.58,,,,,
537,09/08/18 07:39:32 AM,15.61,,,,,
538,09/08/18 08:09:32 AM,14.03,,,,,
539,09/08/18 08:39:32 AM,14.84,,,,,
540,09/08/18 09:09:32 AM,15.01,,,,,
541,09/08/18 09:39:32 AM,14.15,,,,,
542,09/08/18 10:09:32 AM,14.63,,,,,
543,09/08/18 10:39:32 AM,14.97,,,,,
544,09/08/18 11:09:32 AM,14.88,,,,,
545,09/08/18 11:39:32 AM,15.31,,,,,
546,09/08/18 12:09:32 PM,14.67,,,,,
547,09/08/18 12:39:32 PM,15.61,,,,,
548,09/08/18 01:09:32 PM,16.13,,,,,
549,09/08/18 01:39:32 PM,16.30,,,,,
550,09/08/18 02:09:32 PM,16.30,,,,,
551,09/08/18 02:39:32 PM,16.43,,,,,
552,09/08/18 03:09:32 PM,15.96,,,,,
553,09/08/18 03:39:32 PM,15.74,,,,,
554,09/08/18 04:09:32 PM,16.90,,,,,
555,09/08/18 04:39:32 PM,16.60,,,,,
556,09/08/18 05:09:32 PM,17.41,,,,,
557,09/08/18 05:39:32 PM,17.76,,,,,
558,09/08/18 06:09:32 PM,19.26,,,,,
559,09/08/18 06:39:32 PM,17.41,,,,,
560,09/08/18 07:09:32 PM,18.36,,,,,
561,09/08/18 07:39:32 PM,17.67,,,,,
562,09/08/18 08:09:32 PM,17.59,,,,,
563,09/08/18 08:39:32 PM,18.66,,,,,
564,09/08/18 09:09:32 PM,18.14,,,,,
565,09/08/18 09:39:32 PM,17.24,,,,,
566,09/08/18 10:09:32 PM,18.36,,,,,
567,09/08/18 10:39:32 PM,15.66,,,,,
568,09/08/18 11:09:32 PM,16.30,,,,,
569,09/08/18 11:39:32 PM,16.08,,,,,
570,09/09/18 12:09:32 AM,17.20,,,,,
571,09/09/18 12:39:32 AM,17.29,,,,,
572,09/09/18 01:09:32 AM,17.11,,,,,
573,09/09/18 01:39:32 AM,17.76,,,,,
574,09/09/18 02:09:32 AM,18.14,,,,,
575,09/09/18 02:39:32 AM,18.62,,,,,
576,09/09/18 03:09:32 AM,17.97,,,,,
577,09/09/18 03:39:32 AM,17.76,,,,,
578,09/09/18 04:09:32 AM,17.67,,,,,
579,09/09/18 04:39:32 AM,16.94,,,,,
580,09/09/18 05:09:32 AM,16.94,,,,,
581,09/09/18 05:39:32 AM,15.78,,,,,
582,09/09/18 06:09:32 AM,17.33,,,,,
583,09/09/18 06:39:32 AM,18.10,,,,,
584,09/09/18 07:09:32 AM,18.32,,,,,
585,09/09/18 07:39:32 AM,18.87,,,,,
586,09/09/18 08:09:32 AM,18.79,,,,,
587,09/09/18 08:39:32 AM,18.83,,,,,
588,09/09/18 09:09:32 AM,19.13,,,,,
589,09/09/18 09:39:32 AM,19.17,,,,,
590,09/09/18 10:09:32 AM,19.39,,,,,
591,09/09/18 10:39:32 AM,19.39,,,,,
592,09/09/18 11:09:32 AM,19.56,,,,,
593,09/09/18 11:39:32 AM,19.60,,,,,
594,09/09/18 12:09:32 PM,19.65,,,,,
595,09/09/18 12:39:32 PM,19.65,,,,,
596,09/09/18 01:09:32 PM,19.65,,,,,
597,09/09/18 01:39:32 PM,18.92,,,,,
598,09/09/18 02:09:32 PM,18.92,,,,,
599,09/09/18 02:39:32 PM,19.09,,,,,
600,09/09/18 03:09:32 PM,18.87,,,,,
601,09/09/18 03:39:32 PM,18.83,,,,,
602,09/09/18 04:09:32 PM,19.00,,,,,
603,09/09/18 04:39:32 PM,18.96,,,,,
604,09/09/18 05:09:32 PM,18.83,,,,,
605,09/09/18 05:39:32 PM,18.74,,,,,
606,09/09/18 06:09:32 PM,18.53,,,,,
607,09/09/18 06:39:32 PM,18.32,,,,,
608,09/09/18 07:09:32 PM,17.67,,,,,
609,09/09/18 07:39:32 PM,17.16,,,,,
610,09/09/18 08:09:32 PM,17.41,,,,,
611,09/09/18 08:39:32 PM,17.41,,,,,
612,09/09/18 09:09:32 PM,17.16,,,,,
613,09/09/18 09:39:32 PM,18.10,,,,,
614,09/09/18 10:09:32 PM,18.27,,,,,
615,09/09/18 10:39:32 PM,18.49,,,,,
616,09/09/18 11:09:32 PM,18.57,,,,,
617,09/09/18 11:39:32 PM,18.53,,,,,
618,09/10/18 12:09:32 AM,18.66,,,,,
619,09/10/18 12:39:32 AM,18.74,,,,,
620,09/10/18 01:09:32 AM,18.87,,,,,
621,09/10/18 01:39:32 AM,18.87,,,,,
622,09/10/18 02:09:32 AM,18.87,,,,,
623,09/10/18 02:39:32 AM,18.79,,,,,
624,09/10/18 03:09:32 AM,18.92,,,,,
625,09/10/18 03:39:32 AM,18.83,,,,,
626,09/10/18 04:09:32 AM,18.74,,,,,
627,09/10/18 04:39:32 AM,18.74,,,,,
628,09/10/18 05:09:32 AM,18.62,,,,,
629,09/10/18 05:39:32 AM,18.49,,,,,
630,09/10/18 06:09:32 AM,18.44,,,,,
631,09/10/18 06:39:32 AM,18.62,,,,,
632,09/10/18 07:09:32 AM,18.53,,,,,
633,09/10/18 07:39:32 AM,18.62,,,,,
634,09/10/18 08:09:32 AM,18.53,,,,,
635,09/10/18 08:39:32 AM,18.62,,,,,
636,09/10/18 09:09:32 AM,18.62,,,,,
637,09/10/18 09:39:32 AM,18.70,,,,,
638,09/10/18 10:09:32 AM,18.74,,,,,
639,09/10/18 10:39:32 AM,18.49,,,,,
640,09/10/18 11:09:32 AM,18.49,,,,,
641,09/10/18 11:39:32 AM,18.49,,,,,
642,09/10/18 12:09:32 PM,18.53,,,,,
643,09/10/18 12:39:32 PM,18.57,,,,,
644,09/10/18 01:09:32 PM,18.66,,,,,
645,09/10/18 01:39:32 PM,18.62,,,,,
646,09/10/18 02:09:32 PM,18.53,,,,,
647,09/10/18 02:39:32 PM,18.53,,,,,
648,09/10/18 03:09:32 PM,18.53,,,,,
649,09/10/18 03:39:32 PM,18.49,,,,,
650,09/10/18 04:09:32 PM,18.49,,,,,
651,09/10/18 04:39:32 PM,18.53,,,,,
652,09/10/18 05:09:32 PM,18.49,,,,,
653,09/10/18 05:39:32 PM,18.49,,,,,
654,09/10/18 06:09:32 PM,18.49,,,,,
655,09/10/18 06:39:32 PM,18.44,,,,,
656,09/10/18 07:09:32 PM,18.40,,,,,
657,09/10/18 07:39:32 PM,18.44,,,,,
658,09/10/18 08:09:32 PM,18.49,,,,,
659,09/10/18 08:39:32 PM,18.49,,,,,
660,09/10/18 09:09:32 PM,18.40,,,,,
661,09/10/18 09:39:32 PM,18.44,,,,,
662,09/10/18 10:09:32 PM,18.40,,,,,
663,09/10/18 10:39:32 PM,18.32,,,,,
664,09/10/18 11:09:32 PM,18.32,,,,,
665,09/10/18 11:39:32 PM,18.32,,,,,
666,09/11/18 12:09:32 AM,18.40,,,,,
667,09/11/18 12:39:32 AM,18.44,,,,,
668,09/11/18 01:09:32 AM,18.36,,,,,
669,09/11/18 01:39:32 AM,18.40,,,,,
670,09/11/18 02:09:32 AM,18.44,,,,,
671,09/11/18 02:39:32 AM,18.40,,,,,
672,09/11/18 03:09:32 AM,18.40,,,,,
673,09/11/18 03:39:32 AM,18.44,,,,,
674,09/11/18 04:09:32 AM,18.44,,,,,
675,09/11/18 04:39:32 AM,18.40,,,,,
676,09/11/18 05:09:32 AM,18.40,,,,,
677,09/11/18 05:39:32 AM,18.40,,,,,
678,09/11/18 06:09:32 AM,18.44,,,,,
679,09/11/18 06:39:32 AM,18.40,,,,,
680,09/11/18 07:09:32 AM,18.36,,,,,
681,09/11/18 07:39:32 AM,18.36,,,,,
682,09/11/18 08:09:32 AM,18.40,,,,,
683,09/11/18 08:39:32 AM,18.40,,,,,
684,09/11/18 09:09:32 AM,18.40,,,,,
685,09/11/18 09:39:32 AM,18.27,,,,,
686,09/11/18 10:09:32 AM,17.89,,,,,
687,09/11/18 10:39:32 AM,17.59,,,,,
688,09/11/18 11:09:32 AM,17.76,,,,,
689,09/11/18 11:39:32 AM,17.89,,,,,
690,09/11/18 12:09:32 PM,18.19,,,,,
691,09/11/18 12:39:32 PM,18.10,,,,,
692,09/11/18 01:09:32 PM,18.14,,,,,
693,09/11/18 01:39:32 PM,18.06,,,,,
694,09/11/18 02:09:32 PM,18.10,,,,,
695,09/11/18 02:39:32 PM,17.93,,,,,
696,09/11/18 03:09:32 PM,18.32,,,,,
697,09/11/18 03:39:32 PM,18.27,,,,,
698,09/11/18 04:09:32 PM,18.23,,,,,
699,09/11/18 04:39:32 PM,17.63,,,,,
700,09/11/18 05:09:32 PM,17.97,,,,,
701,09/11/18 05:39:32 PM,17.84,,,,,
702,09/11/18 06:09:32 PM,17.97,,,,,
703,09/11/18 06:39:32 PM,18.10,,,,,
704,09/11/18 07:09:32 PM,17.97,,,,,
705,09/11/18 07:39:32 PM,17.84,,,,,
706,09/11/18 08:09:32 PM,17.97,,,,,
707,09/11/18 08:39:32 PM,17.93,,,,,
708,09/11/18 09:09:32 PM,18.02,,,,,
709,09/11/18 09:39:32 PM,18.10,,,,,
710,09/11/18 10:09:32 PM,18.10,,,,,
711,09/11/18 10:39:32 PM,18.32,,,,,
712,09/11/18 11:09:32 PM,18.27,,,,,
713,09/11/18 11:39:32 PM,18.27,,,,,
714,09/12/18 12:09:32 AM,18.14,,,,,
715,09/12/18 12:39:32 AM,18.14,,,,,
716,09/12/18 01:09:32 AM,18.27,,,,,
717,09/12/18 01:39:32 AM,18.40,,,,,
718,09/12/18 02:09:32 AM,18.57,,,,,
719,09/12/18 02:39:32 AM,18.27,,,,,
720,09/12/18 03:09:32 AM,18.62,,,,,
721,09/12/18 03:39:32 AM,18.36,,,,,
722,09/12/18 04:09:32 AM,18.32,,,,,
723,09/12/18 04:39:32 AM,18.53,,,,,
724,09/12/18 05:09:32 AM,18.53,,,,,
725,09/12/18 05:39:32 AM,18.49,,,,,
726,09/12/18 06:09:32 AM,18.49,,,,,
727,09/12/18 06:39:32 AM,18.27,,,,,
728,09/12/18 07:09:32 AM,18.44,,,,,
729,09/12/18 07:39:32 AM,18.44,,,,,
730,09/12/18 08:09:32 AM,18.14,,,,,
731,09/12/18 08:39:32 AM,18.06,,,,,
732,09/12/18 09:09:32 AM,17.97,,,,,
733,09/12/18 09:39:32 AM,18.06,,,,,
734,09/12/18 10:09:32 AM,17.89,,,,,
735,09/12/18 10:39:32 AM,18.02,,,,,
736,09/12/18 11:09:32 AM,18.10,,,,,
737,09/12/18 11:39:32 AM,18.27,,,,,
738,09/12/18 12:09:32 PM,17.54,,,,,
739,09/12/18 12:39:32 PM,17.37,,,,,
740,09/12/18 01:09:32 PM,17.54,,,,,
741,09/12/18 01:39:32 PM,17.54,,,,,
742,09/12/18 02:09:32 PM,18.02,,,,,
743,09/12/18 02:39:32 PM,18.27,,,,,
744,09/12/18 03:09:32 PM,18.36,,,,,
745,09/12/18 03:39:32 PM,18.49,,,,,
746,09/12/18 04:09:32 PM,18.62,,,,,
747,09/12/18 04:39:32 PM,18.44,,,,,
748,09/12/18 05:09:32 PM,18.40,,,,,
749,09/12/18 05:39:32 PM,18.53,,,,,
750,09/12/18 06:09:32 PM,18.53,,,,,
751,09/12/18 06:39:32 PM,18.53,,,,,
752,09/12/18 07:09:32 PM,18.49,,,,,
753,09/12/18 07:39:32 PM,18.62,,,,,
754,09/12/18 08:09:32 PM,18.66,,,,,
755,09/12/18 08:39:32 PM,18.49,,,,,
756,09/12/18 09:09:32 PM,18.40,,,,,
757,09/12/18 09:39:32 PM,18.44,,,,,
758,09/12/18 10:09:32 PM,18.32,,,,,
759,09/12/18 10:39:32 PM,18.36,,,,,
760,09/12/18 11:09:32 PM,18.19,,,,,
761,09/12/18 11:39:32 PM,18.02,,,,,
762,09/13/18 12:09:32 AM,17.80,,,,,
763,09/13/18 12:39:32 AM,17.76,,,,,
764,09/13/18 01:09:32 AM,17.37,,,,,
765,09/13/18 01:39:32 AM,17.89,,,,,
766,09/13/18 02:09:32 AM,18.10,,,,,
767,09/13/18 02:39:32 AM,18.23,,,,,
768,09/13/18 03:09:32 AM,18.32,,,,,
769,09/13/18 03:39:32 AM,18.19,,,,,
770,09/13/18 04:09:32 AM,18.32,,,,,
771,09/13/18 04:39:32 AM,18.23,,,,,
772,09/13/18 05:09:32 AM,18.27,,,,,
773,09/13/18 05:39:32 AM,18.19,,,,,
774,09/13/18 06:09:32 AM,18.19,,,,,
775,09/13/18 06:39:32 AM,18.14,,,,,
776,09/13/18 07:09:32 AM,18.19,,,,,
777,09/13/18 07:39:32 AM,18.27,,,,,
778,09/13/18 08:09:32 AM,18.27,,,,,
779,09/13/18 08:39:32 AM,18.27,,,,,
780,09/13/18 09:09:32 AM,18.27,,,,,
781,09/13/18 09:39:32 AM,18.19,,,,,
782,09/13/18 10:09:32 AM,18.27,,,,,
783,09/13/18 10:39:32 AM,18.36,,,,,
784,09/13/18 11:09:32 AM,18.44,,,,,
785,09/13/18 11:39:32 AM,18.27,,,,,
786,09/13/18 12:09:32 PM,18.23,,,,,
787,09/13/18 12:39:32 PM,18.23,,,,,
788,09/13/18 01:09:32 PM,18.44,,,,,
789,09/13/18 01:39:32 PM,18.19,,,,,
790,09/13/18 02:09:32 PM,18.27,,,,,
791,09/13/18 02:39:32 PM,18.27,,,,,
792,09/13/18 03:09:32 PM,18.23,,,,,
793,09/13/18 03:39:32 PM,18.36,,,,,
794,09/13/18 04:09:32 PM,18.19,,,,,
795,09/13/18 04:39:32 PM,18.23,,,,,
796,09/13/18 05:09:32 PM,18.32,,,,,
797,09/13/18 05:39:32 PM,18.36,,,,,
798,09/13/18 06:09:32 PM,18.27,,,,,
799,09/13/18 06:39:32 PM,18.10,,,,,
800,09/13/18 07:09:32 PM,18.14,,,,,
801,09/13/18 07:39:32 PM,18.27,,,,,
802,09/13/18 08:09:32 PM,18.14,,,,,
803,09/13/18 08:39:32 PM,18.27,,,,,
804,09/13/18 09:09:32 PM,18.40,,,,,
805,09/13/18 09:39:32 PM,18.44,,,,,
806,09/13/18 10:09:32 PM,18.49,,,,,
807,09/13/18 10:39:32 PM,18.53,,,,,
808,09/13/18 11:09:32 PM,17.93,,,,,
809,09/13/18 11:39:32 PM,18.19,,,,,
810,09/14/18 12:09:32 AM,18.02,,,,,
811,09/14/18 12:39:32 AM,18.06,,,,,
812,09/14/18 01:09:32 AM,17.76,,,,,
813,09/14/18 01:39:32 AM,17.59,,,,,
814,09/14/18 02:09:32 AM,17.37,,,,,
815,09/14/18 02:39:32 AM,17.37,,,,,
816,09/14/18 03:09:32 AM,17.29,,,,,
817,09/14/18 03:39:32 AM,17.33,,,,,
818,09/14/18 04:09:32 AM,17.33,,,,,
819,09/14/18 04:39:32 AM,17.41,,,,,
820,09/14/18 05:09:32 AM,17.54,,,,,
821,09/14/18 05:39:32 AM,17.67,,,,,
822,09/14/18 06:09:32 AM,17.97,,,,,
823,09/14/18 06:39:32 AM,17.72,,,,,
824,09/14/18 07:09:32 AM,17.97,,,,,
825,09/14/18 07:39:32 AM,18.02,,,,,
826,09/14/18 08:09:32 AM,18.36,,,,,
827,09/14/18 08:39:32 AM,18.27,,,,,
828,09/14/18 09:09:32 AM,18.27,,,,,
829,09/14/18 09:39:32 AM,18.36,,,,,
830,09/14/18 10:09:32 AM,18.49,,,,,
831,09/14/18 10:39:32 AM,18.49,,,,,
832,09/14/18 11:09:32 AM,18.62,,,,,
833,09/14/18 11:39:32 AM,18.66,,,,,
834,09/14/18 12:09:32 PM,18.36,,,,,
835,09/14/18 12:39:32 PM,18.53,,,,,
836,09/14/18 01:09:32 PM,17.54,,,,,
837,09/14/18 01:39:32 PM,17.80,,,,,
838,09/14/18 02:09:32 PM,17.84,,,,,
839,09/14/18 02:39:32 PM,17.80,,,,,
840,09/14/18 03:09:32 PM,17.72,,,,,
841,09/14/18 03:39:32 PM,17.59,,,,,
842,09/14/18 04:09:32 PM,17.59,,,,,
843,09/14/18 04:39:32 PM,18.87,,,,,
844,09/14/18 05:09:32 PM,19.00,,,,,
845,09/14/18 05:39:32 PM,18.49,,,,,
846,09/14/18 06:09:32 PM,18.66,,,,,
847,09/14/18 06:39:32 PM,18.57,,,,,
848,09/14/18 07:09:32 PM,18.96,,,,,
849,09/14/18 07:39:32 PM,18.32,,,,,
850,09/14/18 08:09:32 PM,18.49,,,,,
851,09/14/18 08:39:32 PM,18.70,,,,,
852,09/14/18 09:09:32 PM,18.40,,,,,
853,09/14/18 09:39:32 PM,18.36,,,,,
854,09/14/18 10:09:32 PM,18.32,,,,,
855,09/14/18 10:39:32 PM,18.44,,,,,
856,09/14/18 11:09:32 PM,18.49,,,,,
857,09/14/18 11:39:32 PM,18.44,,,,,
858,09/15/18 12:09:32 AM,18.36,,,,,
859,09/15/18 12:39:32 AM,18.36,,,,,
860,09/15/18 01:09:32 AM,18.40,,,,,
861,09/15/18 01:39:32 AM,18.27,,,,,
862,09/15/18 02:09:32 AM,18.53,,,,,
863,09/15/18 02:39:32 AM,18.66,,,,,
864,09/15/18 03:09:32 AM,18.70,,,,,
865,09/15/18 03:39:32 AM,18.66,,,,,
866,09/15/18 04:09:32 AM,17.37,,,,,
867,09/15/18 04:39:32 AM,18.66,,,,,
868,09/15/18 05:09:32 AM,18.44,,,,,
869,09/15/18 05:39:32 AM,17.50,,,,,
870,09/15/18 06:09:32 AM,17.89,,,,,
871,09/15/18 06:39:32 AM,18.49,,,,,
872,09/15/18 07:09:32 AM,18.14,,,,,
873,09/15/18 07:39:32 AM,18.02,,,,,
874,09/15/18 08:09:32 AM,18.32,,,,,
875,09/15/18 08:39:32 AM,18.44,,,,,
876,09/15/18 09:09:32 AM,18.70,,,,,
877,09/15/18 09:39:32 AM,18.57,,,,,
878,09/15/18 10:09:32 AM,17.84,,,,,
879,09/15/18 10:39:32 AM,18.74,,,,,
880,09/15/18 11:09:32 AM,17.93,,,,,
881,09/15/18 11:39:32 AM,17.93,,,,,
882,09/15/18 12:09:32 PM,17.80,,,,,
883,09/15/18 12:39:32 PM,17.80,,,,,
884,09/15/18 01:09:32 PM,17.93,,,,,
885,09/15/18 01:39:32 PM,18.10,,,,,
886,09/15/18 02:09:32 PM,17.89,,,,,
887,09/15/18 02:39:32 PM,17.97,,,,,
888,09/15/18 03:09:32 PM,17.72,,,,,
889,09/15/18 03:39:32 PM,17.84,,,,,
890,09/15/18 04:09:32 PM,17.59,,,,,
891,09/15/18 04:39:32 PM,18.19,,,,,
892,09/15/18 05:09:32 PM,17.72,,,,,
893,09/15/18 05:39:32 PM,18.06,,,,,
894,09/15/18 06:09:32 PM,17.63,,,,,
895,09/15/18 06:39:32 PM,18.14,,,,,
896,09/15/18 07:09:32 PM,18.27,,,,,
897,09/15/18 07:39:32 PM,18.49,,,,,
898,09/15/18 08:09:32 PM,18.96,,,,,
899,09/15/18 08:39:32 PM,19.00,,,,,
900,09/15/18 09:09:32 PM,19.13,,,,,
901,09/15/18 09:39:32 PM,18.62,,,,,
902,09/15/18 10:09:32 PM,17.67,,,,,
903,09/15/18 10:39:32 PM,17.67,,,,,
904,09/15/18 11:09:32 PM,17.93,,,,,
905,09/15/18 11:39:32 PM,17.97,,,,,
906,09/16/18 12:09:32 AM,17.80,,,,,
907,09/16/18 12:39:32 AM,17.54,,,,,
908,09/16/18 01:09:32 AM,17.89,,,,,
909,09/16/18 01:39:32 AM,18.06,,,,,
910,09/16/18 02:09:32 AM,18.10,,,,,
911,09/16/18 02:39:32 AM,18.14,,,,,
912,09/16/18 03:09:32 AM,17.80,,,,,
913,09/16/18 03:39:32 AM,18.23,,,,,
914,09/16/18 04:09:32 AM,18.02,,,,,
915,09/16/18 04:39:32 AM,17.93,,,,,
916,09/16/18 05:09:32 AM,17.29,,,,,
917,09/16/18 05:39:32 AM,17.72,,,,,
918,09/16/18 06:09:32 AM,18.57,,,,,
919,09/16/18 06:39:32 AM,18.57,,,,,
920,09/16/18 07:09:32 AM,18.32,,,,,
921,09/16/18 07:39:32 AM,18.19,,,,,
922,09/16/18 08:09:32 AM,17.89,,,,,
923,09/16/18 08:39:32 AM,18.27,,,,,
924,09/16/18 09:09:32 AM,17.72,,,,,
925,09/16/18 09:39:32 AM,18.14,,,,,
926,09/16/18 10:09:32 AM,18.32,,,,,
927,09/16/18 10:39:32 AM,17.93,,,,,
928,09/16/18 11:09:32 AM,16.81,,,,,
929,09/16/18 11:39:32 AM,16.77,,,,,
930,09/16/18 12:09:32 PM,16.81,,,,,
931,09/16/18 12:39:32 PM,17.16,,,,,
932,09/16/18 01:09:32 PM,16.81,,,,,
933,09/16/18 01:39:32 PM,17.16,,,,,
934,09/16/18 02:09:32 PM,17.67,,,,,
935,09/16/18 02:39:32 PM,16.30,,,,,
936,09/16/18 03:09:32 PM,17.37,,,,,
937,09/16/18 03:39:32 PM,17.11,,,,,
938,09/16/18 04:09:32 PM,17.20,,,,,
939,09/16/18 04:39:32 PM,16.73,,,,,
940,09/16/18 05:09:32 PM,16.08,,,,,
941,09/16/18 05:39:32 PM,17.20,,,,,
942,09/16/18 06:09:32 PM,17.07,,,,,
943,09/16/18 06:39:32 PM,17.54,,,,,
944,09/16/18 07:09:32 PM,16.17,,,,,
945,09/16/18 07:39:32 PM,17.37,,,,,
946,09/16/18 08:09:32 PM,17.93,,,,,
947,09/16/18 08:39:32 PM,18.49,,,,,
948,09/16/18 09:09:32 PM,19.52,,,,,
949,09/16/18 09:39:32 PM,17.84,,,,,
950,09/16/18 10:09:32 PM,16.00,,,,,
951,09/16/18 10:39:32 PM,15.61,,,,,
952,09/16/18 11:09:32 PM,16.56,,,,,
953,09/16/18 11:39:32 PM,17.24,,,,,
954,09/17/18 12:09:32 AM,16.73,,,,,
955,09/17/18 12:39:32 AM,17.63,,,,,
956,09/17/18 01:09:32 AM,16.99,,,,,
957,09/17/18 01:39:32 AM,17.41,,,,,
958,09/17/18 02:09:32 AM,16.86,,,,,
959,09/17/18 02:39:32 AM,18.02,,,,,
960,09/17/18 03:09:32 AM,17.29,,,,,
961,09/17/18 03:39:32 AM,17.76,,,,,
962,09/17/18 04:09:32 AM,17.67,,,,,
963,09/17/18 04:39:32 AM,16.77,,,,,
964,09/17/18 05:09:32 AM,16.64,,,,,
965,09/17/18 05:39:32 AM,16.77,,,,,
966,09/17/18 06:09:32 AM,16.00,,,,,
967,09/17/18 06:39:32 AM,15.48,,,,,
968,09/17/18 07:09:32 AM,17.03,,,,,
969,09/17/18 07:39:32 AM,15.74,,,,,
970,09/17/18 08:09:32 AM,15.96,,,,,
971,09/17/18 08:39:32 AM,17.37,,,,,
972,09/17/18 09:09:32 AM,16.77,,,,,
973,09/17/18 09:39:32 AM,16.21,,,,,
974,09/17/18 10:09:32 AM,17.33,,,,,
975,09/17/18 10:39:32 AM,17.80,,,,,
976,09/17/18 11:09:32 AM,17.03,,,,,
977,09/17/18 11:39:32 AM,16.94,,,,,
978,09/17/18 12:09:32 PM,16.73,,,,,
979,09/17/18 12:39:32 PM,16.30,,,,,
980,09/17/18 01:09:32 PM,16.51,,,,,
981,09/17/18 01:39:32 PM,16.60,,,,,
982,09/17/18 02:09:32 PM,16.30,,,,,
983,09/17/18 02:39:32 PM,16.34,,,,,
984,09/17/18 03:09:32 PM,16.69,,,,,
985,09/17/18 03:39:32 PM,16.69,,,,,
986,09/17/18 04:09:32 PM,16.26,,,,,
987,09/17/18 04:39:32 PM,16.13,,,,,
988,09/17/18 05:09:32 PM,16.56,,,,,
989,09/17/18 05:39:32 PM,15.83,,,,,
990,09/17/18 06:09:32 PM,15.36,,,,,
991,09/17/18 06:39:32 PM,15.66,,,,,
992,09/17/18 07:09:32 PM,14.97,,,,,
993,09/17/18 07:39:32 PM,15.14,,,,,
994,09/17/18 08:09:32 PM,15.36,,,,,
995,09/17/18 08:39:32 PM,14.88,,,,,
996,09/17/18 09:09:32 PM,15.27,,,,,
997,09/17/18 09:39:32 PM,14.58,,,,,
998,09/17/18 10:09:32 PM,15.31,,,,,
999,09/17/18 10:39:32 PM,16.60,,,,,
1000,09/17/18 11:09:32 PM,17.24,,,,,
1001,09/17/18 11:39:32 PM,17.16,,,,,
1002,09/18/18 12:09:32 AM,16.34,,,,,
1003,09/18/18 12:39:32 AM,16.04,,,,,
1004,09/18/18 01:09:32 AM,15.61,,,,,
1005,09/18/18 01:39:32 AM,15.27,,,,,
1006,09/18/18 02:09:32 AM,15.18,,,,,
1007,09/18/18 02:39:32 AM,15.53,,,,,
1008,09/18/18 03:09:32 AM,15.78,,,,,
1009,09/18/18 03:39:32 AM,15.57,,,,,
1010,09/18/18 04:09:32 AM,16.04,,,,,
1011,09/18/18 04:39:32 AM,14.67,,,,,
1012,09/18/18 05:09:32 AM,15.01,,,,,
1013,09/18/18 05:39:32 AM,15.10,,,,,
1014,09/18/18 06:09:32 AM,15.06,,,,,
1015,09/18/18 06:39:32 AM,17.76,,,,,
1016,09/18/18 07:09:32 AM,14.93,,,,,
1017,09/18/18 07:39:32 AM,15.01,,,,,
1018,09/18/18 08:09:32 AM,16.64,,,,,
1019,09/18/18 08:39:32 AM,16.69,,,,,
1020,09/18/18 09:09:32 AM,16.30,,,,,
1021,09/18/18 09:39:32 AM,17.24,,,,,
1022,09/18/18 10:09:32 AM,19.09,,,,,
1023,09/18/18 10:39:32 AM,19.04,,,,,
1024,09/18/18 11:09:32 AM,15.78,,,,,
1025,09/18/18 11:39:32 AM,15.70,,,,,
1026,09/18/18 12:09:32 PM,15.96,,,,,
1027,09/18/18 12:39:32 PM,16.13,,,,,
1028,09/18/18 01:09:32 PM,16.47,,,,,
1029,09/18/18 01:39:32 PM,15.91,,,,,
1030,09/18/18 02:09:32 PM,16.13,,,,,
1031,09/18/18 02:39:32 PM,15.23,,,,,
1032,09/18/18 03:09:32 PM,14.97,,,,,
1033,09/18/18 03:39:32 PM,15.27,,,,,
1034,09/18/18 04:09:32 PM,15.66,,,,,
1035,09/18/18 04:39:32 PM,15.36,,,,,
1036,09/18/18 05:09:32 PM,14.67,,,,,
1037,09/18/18 05:39:32 PM,15.74,,,,,
1038,09/18/18 06:09:32 PM,15.87,,,,,
1039,09/18/18 06:39:32 PM,15.44,,,,,
1040,09/18/18 07:09:32 PM,16.26,,,,,
1041,09/18/18 07:39:32 PM,15.27,,,,,
1042,09/18/18 08:09:32 PM,14.88,,,,,
1043,09/18/18 08:39:32 PM,14.97,,,,,
1044,09/18/18 09:09:32 PM,15.27,,,,,
1045,09/18/18 09:39:32 PM,15.01,,,,,
1046,09/18/18 10:09:32 PM,15.70,,,,,
1047,09/18/18 10:39:32 PM,16.21,,,,,
1048,09/18/18 11:09:32 PM,16.04,,,,,
1049,09/18/18 11:39:32 PM,15.91,,,,,
1050,09/19/18 12:09:32 AM,16.30,,,,,
1051,09/19/18 12:39:32 AM,15.27,,,,,
1052,09/19/18 01:09:32 AM,15.44,,,,,
1053,09/19/18 01:39:32 AM,16.21,,,,,
1054,09/19/18 02:09:32 AM,15.78,,,,,
1055,09/19/18 02:39:32 AM,15.27,,,,,
1056,09/19/18 03:09:32 AM,15.14,,,,,
1057,09/19/18 03:39:32 AM,16.17,,,,,
1058,09/19/18 04:09:32 AM,16.81,,,,,
1059,09/19/18 04:39:32 AM,14.88,,,,,
1060,09/19/18 05:09:32 AM,15.10,,,,,
